Customer_ID,Name,Email,Phone,Country,Age,Income,Join_Date
564,Linda Kaufman,hlee@yahoo.com,001-741-032-9193,Germany,N/A,9308.0,2025-09-12
743,Madison Cooper,danielle88@yahoo.com,(338)607-2047x442,Canda,N/A,18465.0,2017-11-21 03:04:20
864,Lauren Hernandez,xreed@herrera.com,(768)702-9758,Germany,21,,15-03-2022
892,Kyle Snyder,tracy05@holmes-lopez.com,862-337-1421x1503,United Kngdom,N/A,194271.0,2009-02-05 06:10:23
1039,Alejandro Ingram,ccastillo@hotmail.com,607.034.0128,UK,,13401.0,2024-03-23
207,Levi Campbell,,(194)510-0662x1080,Pakistan,,62519.0,15-03-2022
393,Erin Odonnell,perezjaime@little-donaldson.info,9157086778,Germny,,186749.0,2021-07-10 03:57:04
795,Heather Haney,sampsonalyssa@hotmail.com,798-966-7457,United Kngdom,,198529.0,15-03-2022
871,Christine Wilson,shelley66@mitchell.com,+1-724-488-9739,United States,N/A,,2021/07/15
398,Melissa Torres,williambrown@neal.info,+1-439-802-5344x1405,USA,N/A,28592.0,2024-06-15
767,William Anderson,matthewmccarthy@hotmail.com,801.912.7233,Pak,68,,2021/07/15
1146,Brian Jones,christine28@grant.com,030-544-8098,Germany,N/A,125101.0,2021/07/15
1029,Whitney Griffin,zruiz@hotmail.com,001-923-141-5204,Canada,,-3335.0,2021/07/15
643,Julie Norris,sarah40@allen.org,,Canada,N/A,,15-03-2022
613,Desiree Powell,adamsmichele@hotmail.com,169-604-9634x06926,UK,,37561.0,2021/07/15
961,Anne Macdonald,hollandmichael@kim.biz,500-336-8021,Pakistan,N/A,133138.0,2025-05-17
726,Anthony Garcia,jamesnewton@gmail.com,406-671-9830x89520,Inda,N/A,46884.0,15-03-2022
684,Crystal Simmons,lewisbradley@nelson.com,699.882.2487x43455,Canada,,31179.0,2011-01-18 19:38:50
99,Tammy Jimenez,xjefferson@hotmail.com,+1-943-438-2784x680,USA,45,,2021/07/15
805,Heather Williams,amanda91@gmail.com,0604780091,UK,,167123.0,2019-11-16
407,Stacy Perez,wesley10@yahoo.com,+1-079-512-9746x69845,Germny,N/A,,15-03-2022
503,Miguel Pierce,ifitzgerald@oconnell.info,+1-065-388-7484x5774,USA,30,29773.0,2020-04-19 18:34:56
1072,Dustin Martinez,hstout@gmail.com,(331)967-5380,Pakistan,48,92922.0,2017-10-11
1057,Toni Watson,marybrown@johnson.info,,Pak,N/A,176776.0,2024-04-11
930,John Smith,todd33@hotmail.com,335-364-9490x777,Canada,41,32799.0,2022-10-03
780,Melissa Fisher,jenniferporter@yahoo.com,616.898.1824x67083,United Kngdom,,,15-03-2022
201,Jacob Calderon,amysmith@gmail.com,295.487.7049,UK,N/A,18312.0,15-03-2022
135,Eric Cobb,sarahbaker@burton.net,3888241577,Germany,N/A,20680.0,2013-01-28 23:33:35
1052,Christina Scott,hwilliams@figueroa.com,,Germny,63,199126.0,15-03-2022
41,Karen Patrick,richard10@glover.com,+1-999-000-7906x57066,India,N/A,140222.0,2021/07/15
1018,James Lee,robertjohnson@larson.com,001-003-336-1768x3264,Canda,,2235.0,2021/07/15
231,Danielle Cochran,zgreer@hotmail.com,421.549.0331,Inda,N/A,31280.0,2021/07/15
379,Lori Lloyd,jesusmelton@gmail.com,872.650.9912,Germny,80,,2010-06-05 09:17:38
289,Travis Evans,donna67@gmail.com,5117983163,USA,N/A,,2019-05-26 04:50:00
419,Michael Armstrong,moonjessica@gonzalez.org,468-891-9828x231,UAS,67,168845.0,2021/07/15
392,Kerri Dean,whernandez@wood-wallace.org,+1-840-117-7957,India,N/A,2038.0,15-03-2022
593,Brianna Brown,williamskathleen@lynch-villarreal.com,(846)716-8175x1505,Germany,75,20935.0,2006-01-25 07:25:57
1087,Abigail Smith,deborah62@price-mitchell.com,768.750.4278,Canda,70,-1357.0,2004-07-24 11:26:30
648,Erica Reeves,jocelyn58@gmail.com,9266034794,Canda,79,148007.0,2021/07/15
1153,Hannah Stevens,harrisleroy@yahoo.com,460-071-1447x24996,United Kngdom,,49181.0,2019-05-17 01:03:12
521,Laurie Clark,kathrynhernandez@sanders-yu.com,(849)445-4177,Pak,44,1077.0,2021/07/15
65,Robert Williams,johnsonanthony@burch.info,001-646-309-5856x947,United Kngdom,N/A,,15-03-2022
15,Amy Anderson,melissa89@coffey-reyes.com,263-232-0512x625,Germany,36,57570.0,2018-10-15
1065,Nicole Moore,kathy34@sloan.com,(151)963-7663,USA,N/A,22158.0,2021/07/15
493,Valerie Lang MD,ojohnson@williams-poole.com,539-936-0718x70852,Canada,N/A,,2021/07/15
380,Ricky Gay,,464.723.3619x3003,Canada,33,134161.0,2021/07/15
188,Barbara Miller,masseyeric@patrick.net,001-516-996-6094x00972,UK,18,70166.0,2017-09-25
764,Daniel Garcia,rodriguezclaire@yahoo.com,727.397.4100x839,Pakistan,75,,2021/07/15
217,Victor Mills,davisjennifer@bailey-cox.net,671-518-1833x6638,Germany,N/A,,2017-01-19
792,Barry Thompson,davidbenson@nelson.com,(521)688-6899x95262,Inda,55,,2021/07/15
1077,Natalie Hernandez,jpowell@yahoo.com,441.159.2054x01008,UK,43,,2003-06-22 00:48:47
879,Alvin Benton,mooreallison@gmail.com,429-330-8546x209,Canda,60,,2018-08-15 23:22:35
338,Melissa Tucker,stevenrodriguez@gmail.com,,Pakistan,N/A,36178.0,2003-07-19 07:28:27
720,Bryan Hansen,fordjoseph@mccoy.com,+1-027-595-6784x53532,Pak,28,79937.0,2020-03-06
296,Lindsay Orozco,bryanbrianna@johnson.com,014.763.8611x94386,UAS,,,2021/07/15
1017,Lisa Hall,marcus63@hotmail.com,(213)663-8230,Canda,49,,15-03-2022
456,Barbara Galloway,katrinaevans@underwood.com,,Pak,N/A,,2025-02-01 22:08:21
816,Jose Bass,afox@woodard-ingram.info,001-209-174-0046x2748,USA,N/A,148239.0,2021/07/15
270,Stacy Lee,andersonmichael@yahoo.com,333-154-3286x2943,United States,66,,2021/07/15
996,Ashley Thornton,tsmith@yahoo.com,(612)059-9177x774,UAS,N/A,11154.0,2021-01-03
202,Kristin Brown,prestonpaige@wagner.info,+1-718-273-9814x00557,UK,38,,15-03-2022
162,Rachel Gilbert,alexandernicholas@hotmail.com,4287587014,United States,,39722.0,15-03-2022
730,Darrell Hunt,elizabethfernandez@glenn-estrada.com,346.632.7138,Canda,N/A,,15-03-2022
402,Megan Owen,raymondtim@hotmail.com,+1-380-700-3730x9178,United States,55,46519.0,2022-08-05
703,Kevin Reyes,mitchellstephanie@hotmail.com,2973674074,Germany,N/A,43564.0,2020-12-06 00:52:34
1130,Louis Burns,sotodonald@kennedy-thomas.com,080-589-2267x9501,USA,,182361.0,15-03-2022
566,Vincent Mitchell,eugene58@hotmail.com,+1-189-801-7812x82283,USA,79,,2004-01-17 16:04:00
1022,Amy Turner,matthew51@yahoo.com,001-271-000-8549,Canada,,64056.0,15-03-2022
1026,Joseph Miller,hwilson@wheeler-mitchell.com,429-148-6343x019,India,,53168.0,2008-03-27 12:21:35
1105,Christina Roberts,emilytucker@gmail.com,,Pak,,,2014-12-10 22:29:18
206,Chad Grant,smills@gmail.com,+1-809-714-6666x128,United States,,96897.0,15-03-2022
35,Alex Leonard,johnswanson@taylor.biz,000-885-6900,Canda,,,2017-01-26 08:02:18
776,Tiffany Berry,waltersryan@gmail.com,(969)361-2991x0936,Pakistan,66,,2021/07/15
509,Ernest Vargas,,(780)297-6537,United Kngdom,N/A,63599.0,2020-07-14
894,Stephanie Horne,andrewwilson@gibson.com,618-940-7914,Germany,,146077.0,2021/07/15
92,Sharon Wilcox,vickiethomas@hotmail.com,,UK,N/A,,2016-09-30 01:42:40
898,Mitchell Morgan,hammondsamantha@hotmail.com,001-473-959-6341x68767,United Kngdom,63,,15-03-2022
565,Angelica Wade,lisareyes@morrow-jones.com,001-716-553-7293,Germany,N/A,181104.0,2016-10-03
777,Kelly Rivera,khanjames@hotmail.com,+1-437-452-0305x02158,Pak,,11460.0,2020-09-30
242,Kayla James,danielle05@oneal.net,577.315.9997,UAS,N/A,82541.0,2022-10-03 13:28:10
14,Cynthia Bishop,hansonjessica@davila.com,097-796-0151,Canada,24,18027.0,2021/07/15
316,Danielle Brown,,527.178.5756x45191,Inda,N/A,25961.0,15-03-2022
601,Dawn Miller,troyadams@morris-white.org,(790)801-4506,UAS,66,29183.0,2021/07/15
388,Andrea Taylor,ymoon@gmail.com,678-841-7205x325,USA,,103219.0,2023-08-30
167,Kevin Miller,stephanie76@yahoo.com,+1-307-490-3082,Canada,,13388.0,2005-02-04 22:45:49
841,Heather Hall,,0475738084,Canada,N/A,154578.0,2021/07/15
21,Angel Matthews,perezjoseph@gmail.com,233-540-0019x1400,Canda,,189850.0,2010-12-17 05:36:25
647,Jodi Hicks,christophergraham@gentry-tran.com,849-521-6407x13178,Germany,N/A,,15-03-2022
1155,Juan Curtis,,184.121.4540x29126,UK,41,106411.0,15-03-2022
832,Marc Wiley,colemanmason@hotmail.com,594-358-6139x03771,United States,36,3699.0,2021/07/15
563,Paul Kelly,dylan44@reed-willis.com,376.596.0468x34627,India,N/A,155319.0,2021-02-19
766,Claire Campos,timothydaniel@gmail.com,125.261.2280x0659,India,,86797.0,2021/07/15
687,Amy Gilmore,,402.405.3045x17139,Germany,,,2021/07/15
958,Kim Hanson,acrawford@riley.com,251.485.2212,Inda,,30659.0,15-03-2022
190,Andre Smith,randy42@hotmail.com,(166)794-0490,Germany,N/A,62399.0,2021-05-28 18:03:34
976,Courtney Perez,jgeorge@martinez.com,001-429-533-2227x40280,Canda,60,-2477.0,2019-07-28 20:35:51
700,Pamela Wallace,brownangela@delgado.com,,Germany,,90288.0,2021/07/15
511,Timothy James,riosdavid@rodriguez-stevenson.com,001-819-145-9549x49065,Germny,N/A,-1651.0,15-03-2022
1083,Sean Murray,william95@espinoza-wilson.org,690-316-1639x368,Germny,26,169396.0,15-03-2022
475,David Pruitt,rthompson@hotmail.com,001-664-280-9012x69466,Canda,33,,2022-05-05
857,Courtney Morse,diazjose@valenzuela.com,932-043-7023,Germany,N/A,,2021/07/15
748,Debra Diaz,john08@yahoo.com,(468)812-4133,Pak,52,147272.0,2024-06-27
253,Charles Carroll,nhall@yahoo.com,001-701-693-6437x64559,USA,N/A,136567.0,2021/07/15
22,Mary Moore MD,valenzuelavicki@hotmail.com,,USA,N/A,,2019-07-15
460,Luke Johnson,galvankim@hotmail.com,405-829-9360,UK,17,-895.0,2017-12-17 17:15:05
1185,Matthew Morris,ramirezmelissa@gmail.com,067.062.6438x887,Pak,,108771.0,2021/07/15
277,Daniel Jones,austin74@barry.biz,861-416-1390x682,Pak,21,,2021/07/15
956,Michael Lara,gramirez@olson-smith.org,(454)740-9639x8112,Germny,,,2021/07/15
171,Bryan Perry,bradley96@gmail.com,+1-019-727-4586,Germny,42,22119.0,2024-04-01
386,Richard Walters,calexander@yahoo.com,(405)858-7144,Pakistan,26,,15-03-2022
806,Teresa Thomas,wernerjesse@daniels.com,646-503-9533x91525,UAS,,,2004-10-01 20:41:06
344,Laurie Anderson,amanda39@harris.com,,India,N/A,183416.0,15-03-2022
770,William Anderson,melissa59@yahoo.com,+1-538-436-7138x19661,Pakistan,74,,2006-09-02 07:39:01
131,William Brown,zachary99@hunter.com,(967)105-7672,Pak,N/A,,15-03-2022
872,Jose King,nferguson@brewer.biz,242-795-2568x33020,India,N/A,43692.0,2018-12-10
1124,James Hamilton,linda56@ortiz.com,001-009-280-4157,UAS,25,,15-03-2022
88,Mrs. Kristen Wilson,kimberlywelch@hotmail.com,487.899.0782,United Kngdom,,,15-03-2022
331,Shannon Rodriguez,linda46@holden.biz,7091072736,Germany,23,-3340.0,2012-05-20 19:41:25
322,Colleen Williams,ethompson@yahoo.com,(459)055-6680x77424,Pakistan,N/A,,15-03-2022
467,Mary Ware,michael26@mejia.org,,Pakistan,,,2021/07/15
122,Vicki Ferguson,thomasmiller@yahoo.com,+1-509-359-2803,India,70,87709.0,2004-12-13 09:32:31
1045,William Carr,scottmendez@gomez.com,001-657-547-4414x736,Pakistan,74,91550.0,2021/07/15
1096,Nicole Donovan,nmoore@hotmail.com,044-569-7926x34325,Germny,30,57504.0,2018-02-05
1131,Deborah Brooks,,7383970825,Pak,N/A,44270.0,2017-03-31
861,Hannah Davis,candace91@yahoo.com,698.459.9495,Canada,,162748.0,2017-07-19
1127,Tracey Martinez,kimberlydudley@yahoo.com,811.170.5752,India,,12938.0,15-03-2022
